external_ID,CDD_name,molecule_ID,batch_ID,canonical_CID,virtual_project,for_synthesis_project,made_project
BAR-COM-21d20d65-6,CVD-0000224,75708366,76912003,BAR-COM-21d20d65-6,True,False,False
BAR-COM-21d20d65-7,CVD-0000225,75708367,76912004,BAR-COM-21d20d65-7,True,False,False
BAR-COM-21d20d65-8,CVD-0000226,75708368,76912005,BAR-COM-21d20d65-8,True,False,False
BAR-COM-21d20d65-9,CVD-0000227,75708369,76912006,BAR-COM-21d20d65-9,True,False,False
BAR-COM-4e090d3a-1,CVD-0000228,75708370,76912007,BAR-COM-4e090d3a-1,True,False,False
BAR-COM-4e090d3a-10,CVD-0000229,75708371,76912008,BAR-COM-4e090d3a-10,True,True,True
BAR-COM-4e090d3a-11,CVD-0000230,75708372,76912009,BAR-COM-4e090d3a-11,True,True,True
BAR-COM-4e090d3a-12,CVD-0000231,75708373,76912010,BAR-COM-4e090d3a-12,True,True,True
BAR-COM-4e090d3a-13,CVD-0000232,75708374,76912011,BAR-COM-4e090d3a-13,True,False,False
BAR-COM-4e090d3a-14,CVD-0000233,75708375,76912012,BAR-COM-4e090d3a-14,True,True,True
BAR-COM-4e090d3a-15,CVD-0000234,75708376,76912013,BAR-COM-4e090d3a-15,True,True,True
BAR-COM-4e090d3a-16,CVD-0000235,75708377,76912014,BAR-COM-4e090d3a-16,True,True,True
BAR-COM-4e090d3a-17,CVD-0000236,75708378,76912015,BAR-COM-4e090d3a-17,True,True,False
BAR-COM-4e090d3a-18,CVD-0000237,75708379,76912016,BAR-COM-4e090d3a-18,True,False,False
BAR-COM-4e090d3a-19,CVD-0000238,75708380,76912017,BAR-COM-4e090d3a-19,True,True,True
BAR-COM-4e090d3a-2,CVD-0000239,75708381,76912018,BAR-COM-4e090d3a-2,True,True,True
BAR-COM-4e090d3a-20,CVD-0000240,75708382,76912019,BAR-COM-4e090d3a-20,True,True,True
BAR-COM-4e090d3a-21,CVD-0000241,75708383,76912020,BAR-COM-4e090d3a-21,True,True,True
BAR-COM-4e090d3a-22,CVD-0000242,75708384,76912021,BAR-COM-4e090d3a-22,True,True,True
BAR-COM-4e090d3a-23,CVD-0000243,75708385,76912022,BAR-COM-4e090d3a-23,True,True,False
BAR-COM-4e090d3a-24,CVD-0000244,75708386,76912023,BAR-COM-4e090d3a-24,True,True,False
BAR-COM-4e090d3a-25,CVD-0000245,75708387,76912024,BAR-COM-4e090d3a-25,True,False,False
BAR-COM-4e090d3a-26,CVD-0000246,75708388,76912025,BAR-COM-4e090d3a-26,True,True,True
BAR-COM-4e090d3a-27,CVD-0000247,75708389,76912026,BAR-COM-4e090d3a-27,True,True,True
BAR-COM-4e090d3a-28,CVD-0000248,75708390,76912027,BAR-COM-4e090d3a-28,True,False,False
BAR-COM-4e090d3a-29,CVD-0000249,75708391,76912028,BAR-COM-4e090d3a-29,True,True,True
BAR-COM-4e090d3a-3,CVD-0000250,75708392,76912029,BAR-COM-4e090d3a-3,True,True,True
BAR-COM-4e090d3a-30,CVD-0000251,75708393,76912030,BAR-COM-4e090d3a-30,True,True,True
LON-WEI-8f408cad-6,CVD-0000251,75708393,76913716,BAR-COM-4e090d3a-30,True,True,True
BAR-COM-4e090d3a-31,CVD-0000252,75708394,76912031,BAR-COM-4e090d3a-31,True,True,True
BAR-COM-4e090d3a-32,CVD-0000253,75708395,76912032,BAR-COM-4e090d3a-32,True,False,False
BAR-COM-4e090d3a-33,CVD-0000254,75708396,76912033,BAR-COM-4e090d3a-33,True,False,False
BAR-COM-4e090d3a-34,CVD-0000255,75708397,76912034,BAR-COM-4e090d3a-34,True,True,True
BAR-COM-4e090d3a-35,CVD-0000256,75708398,76912035,BAR-COM-4e090d3a-35,True,True,True
BAR-COM-4e090d3a-36,CVD-0000257,75708399,76912036,BAR-COM-4e090d3a-36,True,True,True
BAR-COM-4e090d3a-37,CVD-0000258,75708400,76912037,BAR-COM-4e090d3a-37,True,False,False
BAR-COM-4e090d3a-38,CVD-0000259,75708401,76912038,BAR-COM-4e090d3a-38,True,True,True
BAR-COM-4e090d3a-39,CVD-0000260,75708402,76912039,BAR-COM-4e090d3a-39,True,True,True
BAR-COM-4e090d3a-4,CVD-0000261,75708403,76912040,BAR-COM-4e090d3a-4,True,True,True
BAR-COM-4e090d3a-40,CVD-0000262,75708404,76912041,BAR-COM-4e090d3a-40,True,True,True
BAR-COM-4e090d3a-41,CVD-0000262,75708404,76912042,BAR-COM-4e090d3a-41,True,True,True
BAR-COM-4e090d3a-42,CVD-0000263,75708405,76912043,BAR-COM-4e090d3a-42,True,True,True
BAR-COM-4e090d3a-43,CVD-0000264,75708406,76912044,BAR-COM-4e090d3a-43,True,True,True
BAR-COM-4e090d3a-44,CVD-0000265,75708407,76912045,BAR-COM-4e090d3a-44,True,True,True
BAR-COM-4e090d3a-45,CVD-0000266,75708408,76912046,BAR-COM-4e090d3a-45,True,True,True
BAR-COM-4e090d3a-46,CVD-0000267,75708409,76912047,BAR-COM-4e090d3a-46,True,False,False
BAR-COM-4e090d3a-47,CVD-0000268,75708410,76912048,BAR-COM-4e090d3a-47,True,True,True
BAR-COM-4e090d3a-48,CVD-0000269,75708411,76912049,BAR-COM-4e090d3a-48,True,True,True
BAR-COM-4e090d3a-49,CVD-0000270,75708412,76912050,BAR-COM-4e090d3a-49,True,True,True
BAR-COM-4e090d3a-5,CVD-0000271,75708413,76912051,BAR-COM-4e090d3a-5,True,True,True
BAR-COM-4e090d3a-50,CVD-0000272,75708414,76912052,BAR-COM-4e090d3a-50,True,True,True
BAR-COM-4e090d3a-51,CVD-0000273,75708415,76912053,BAR-COM-4e090d3a-51,True,True,True
BAR-COM-4e090d3a-52,CVD-0000274,75708416,76912054,BAR-COM-4e090d3a-52,True,True,True
BAR-COM-4e090d3a-53,CVD-0000275,75708417,76912055,BAR-COM-4e090d3a-53,True,True,True
BAR-COM-4e090d3a-54,CVD-0000276,75708418,76912056,BAR-COM-4e090d3a-54,True,True,True
BAR-COM-4e090d3a-55,CVD-0000277,75708419,76912057,BAR-COM-4e090d3a-55,True,True,True
BAR-COM-4e090d3a-56,CVD-0000278,75708420,76912058,BAR-COM-4e090d3a-56,True,True,True
BAR-COM-4e090d3a-57,CVD-0000279,75708421,76912059,BAR-COM-4e090d3a-57,True,True,True
BAR-COM-4e090d3a-58,CVD-0000280,75708422,76912060,BAR-COM-4e090d3a-58,True,True,True
BAR-COM-4e090d3a-59,CVD-0000281,75708423,76912061,BAR-COM-4e090d3a-59,True,False,False
BAR-COM-4e090d3a-6,CVD-0000282,75708424,76912062,BAR-COM-4e090d3a-6,True,True,True
BAR-COM-4e090d3a-60,CVD-0000283,75708425,76912063,BAR-COM-4e090d3a-60,True,True,True
BAR-COM-4e090d3a-61,CVD-0000284,75708426,76912064,BAR-COM-4e090d3a-61,True,True,True
BAR-COM-4e090d3a-62,CVD-0000285,75708427,76912065,BAR-COM-4e090d3a-62,True,True,True
BAR-COM-4e090d3a-63,CVD-0000286,75708428,76912066,BAR-COM-4e090d3a-63,True,True,True
BAR-COM-4e090d3a-64,CVD-0000287,75708429,76912067,BAR-COM-4e090d3a-64,True,True,True
BAR-COM-4e090d3a-65,CVD-0000288,75708430,76912068,BAR-COM-4e090d3a-65,True,True,True
BAR-COM-4e090d3a-66,CVD-0000289,75708431,76912069,BAR-COM-4e090d3a-66,True,True,True
BAR-COM-4e090d3a-67,CVD-0000290,75708432,76912070,BAR-COM-4e090d3a-67,True,False,False
BAR-COM-4e090d3a-68,CVD-0000291,75708433,76912071,BAR-COM-4e090d3a-68,True,True,True
BAR-COM-4e090d3a-69,CVD-0000292,75708434,76912072,BAR-COM-4e090d3a-69,True,True,True
BAR-COM-4e090d3a-7,CVD-0000293,75708435,76912073,BAR-COM-4e090d3a-7,True,True,True
BAR-COM-4e090d3a-8,CVD-0000294,75708436,76912074,BAR-COM-4e090d3a-8,True,True,True
BAR-COM-4e090d3a-9,CVD-0000295,75708437,76912075,BAR-COM-4e090d3a-9,True,True,True
BAR-COM-5694a99d-1,CVD-0000296,75708438,76912076,BAR-COM-5694a99d-1,True,False,False
BAR-COM-5694a99d-2,CVD-0000297,75708439,76912077,BAR-COM-5694a99d-2,True,False,False
BAR-COM-5694a99d-3,CVD-0000298,75708440,76912078,BAR-COM-5694a99d-3,True,False,False
BAR-COM-5694a99d-4,CVD-0000299,75708441,76912079,BAR-COM-5694a99d-4,True,False,False
BAR-COM-5694a99d-5,CVD-0000300,75708442,76912080,BAR-COM-5694a99d-5,True,False,False
BEL-FAC-240e5663-1,CVD-0000301,75708443,76912081,BEL-FAC-240e5663-1,True,False,False
BEN-DND-031a96cc-1,CVD-0000302,75708444,76912082,BEN-DND-031a96cc-1,True,True,False
BEN-DND-031a96cc-2,CVD-0000303,75708445,76912083,BEN-DND-031a96cc-2,True,True,False
BEN-DND-031a96cc-3,CVD-0000304,75708446,76912084,BEN-DND-031a96cc-3,True,False,False
BEN-DND-031a96cc-4,CVD-0000305,75708447,76912085,BEN-DND-031a96cc-4,True,False,False
BEN-DND-031a96cc-5,CVD-0000306,75708448,76912086,BEN-DND-031a96cc-5,True,False,False
BEN-DND-031a96cc-6,CVD-0000307,75708449,76912087,BEN-DND-031a96cc-6,True,False,False
BEN-DND-031a96cc-7,CVD-0000308,75708450,76912088,BEN-DND-031a96cc-7,True,False,False
BEN-DND-031a96cc-8,CVD-0000309,75708451,76912089,BEN-DND-031a96cc-8,True,True,True
BEN-DND-362d364a-1,CVD-0000310,75708452,76912090,BEN-DND-362d364a-1,True,False,False
BEN-DND-362d364a-10,CVD-0000311,75708453,76912091,BEN-DND-362d364a-10,True,True,True
BEN-DND-362d364a-11,CVD-0000312,75708454,76912092,BEN-DND-362d364a-11,True,False,False
BEN-DND-362d364a-12,CVD-0000313,75708455,76912093,BEN-DND-362d364a-12,True,False,False
BEN-DND-362d364a-2,CVD-0000314,75708456,76912094,BEN-DND-362d364a-2,True,False,False
BEN-DND-362d364a-3,CVD-0000315,75708457,76912095,BEN-DND-362d364a-3,True,False,False
BEN-DND-362d364a-4,CVD-0000316,75708458,76912096,BEN-DND-362d364a-4,True,False,False
BEN-DND-362d364a-5,CVD-0000317,75708459,76912097,BEN-DND-362d364a-5,True,False,False
BEN-DND-362d364a-6,CVD-0000318,75708460,76912098,PET-SGC-90aed325-1,True,False,False
PET-SGC-90aed325-1,CVD-0000318,75708460,76915090,PET-SGC-90aed325-1,True,False,False
BEN-DND-362d364a-7,CVD-0000319,75708461,76912099,BEN-DND-362d364a-7,True,False,False
BEN-DND-362d364a-8,CVD-0000320,75708462,76912100,ROB-UNI-b2e39629-4,True,False,False
ROB-UNI-b2e39629-4,CVD-0000320,75708462,76915214,ROB-UNI-b2e39629-4,True,False,False
BEN-DND-362d364a-9,CVD-0000321,75708463,76912101,BEN-DND-362d364a-9,True,False,False
BEN-VAN-3ef6186a-1,CVD-0000322,75708464,76912102,BEN-VAN-3ef6186a-1,True,False,False
BEN-VAN-3ef6186a-2,CVD-0000323,75708465,76912103,BEN-VAN-3ef6186a-2,True,False,False
BEN-VAN-3ef6186a-3,CVD-0000324,75708466,76912104,BEN-VAN-3ef6186a-3,True,False,False
BEN-VAN-5787f7d3-1,CVD-0000325,75708467,76912105,BEN-VAN-5787f7d3-1,True,False,False
BEN-VAN-5787f7d3-10,CVD-0000326,75708468,76912106,BEN-VAN-5787f7d3-10,True,False,False
BEN-VAN-5787f7d3-11,CVD-0000327,75708469,76912107,BEN-VAN-5787f7d3-11,True,False,False
BEN-VAN-5787f7d3-12,CVD-0000328,75708470,76912108,BEN-VAN-5787f7d3-12,True,False,False
BEN-VAN-5787f7d3-13,CVD-0000329,75708471,76912109,BEN-VAN-5787f7d3-13,True,False,False
BEN-VAN-5787f7d3-14,CVD-0000330,75708472,76912110,BEN-VAN-5787f7d3-14,True,False,False
BEN-VAN-5787f7d3-15,CVD-0000331,75708473,76912111,BEN-VAN-5787f7d3-15,True,False,False
BEN-VAN-5787f7d3-16,CVD-0000332,75708474,76912112,BEN-VAN-5787f7d3-16,True,False,False
BEN-VAN-5787f7d3-17,CVD-0000333,75708475,76912113,BEN-VAN-5787f7d3-17,True,False,False
BEN-VAN-5787f7d3-18,CVD-0000334,75708476,76912114,BEN-VAN-5787f7d3-18,True,False,False
BEN-VAN-5787f7d3-19,CVD-0000335,75708477,76912115,BEN-VAN-5787f7d3-19,True,False,False
BEN-VAN-5787f7d3-2,CVD-0000336,75708478,76912116,BEN-VAN-5787f7d3-2,True,False,False
BEN-VAN-5787f7d3-20,CVD-0000337,75708479,76912117,BEN-VAN-5787f7d3-20,True,False,False
BEN-VAN-5787f7d3-3,CVD-0000338,75708480,76912118,BEN-VAN-5787f7d3-3,True,False,False
BEN-VAN-5787f7d3-4,CVD-0000339,75708481,76912119,BEN-VAN-5787f7d3-4,True,False,False
BEN-VAN-5787f7d3-5,CVD-0000340,75708482,76912120,BEN-VAN-5787f7d3-5,True,False,False
BEN-VAN-5787f7d3-6,CVD-0000341,75708483,76912121,BEN-VAN-5787f7d3-6,True,False,False
BEN-VAN-5787f7d3-7,CVD-0000342,75708484,76912122,BEN-VAN-5787f7d3-7,True,False,False
BEN-VAN-5787f7d3-8,CVD-0000343,75708485,76912123,BEN-VAN-5787f7d3-8,True,False,False
BEN-VAN-5787f7d3-9,CVD-0000344,75708486,76912124,BEN-VAN-5787f7d3-9,True,False,False
BEN-VAN-77cef4f8-1,CVD-0000345,75708487,76912125,BEN-VAN-77cef4f8-1,True,False,False
BEN-VAN-77cef4f8-10,CVD-0000346,75708488,76912126,BEN-VAN-77cef4f8-10,True,False,False
BEN-VAN-77cef4f8-11,CVD-0000347,75708489,76912127,BEN-VAN-77cef4f8-11,True,True,False
BEN-VAN-77cef4f8-12,CVD-0000348,75708490,76912128,BEN-VAN-77cef4f8-12,True,False,False
BEN-VAN-77cef4f8-13,CVD-0000349,75708491,76912129,BEN-VAN-77cef4f8-13,True,False,False
BEN-VAN-77cef4f8-14,CVD-0000350,75708492,76912130,BEN-VAN-77cef4f8-14,True,False,False
BEN-VAN-77cef4f8-2,CVD-0000351,75708493,76912131,BEN-VAN-77cef4f8-2,True,False,False
BEN-VAN-77cef4f8-3,CVD-0000352,75708494,76912132,BEN-VAN-77cef4f8-3,True,False,False
BEN-VAN-77cef4f8-4,CVD-0000353,75708495,76912133,BEN-VAN-77cef4f8-4,True,True,False
BEN-VAN-77cef4f8-5,CVD-0000354,75708496,76912134,BEN-VAN-77cef4f8-5,True,False,False
BEN-VAN-77cef4f8-6,CVD-0000355,75708497,76912135,BEN-VAN-77cef4f8-6,True,False,False
BEN-VAN-77cef4f8-7,CVD-0000356,75708498,76912136,BEN-VAN-77cef4f8-7,True,False,False
BEN-VAN-77cef4f8-8,CVD-0000357,75708499,76912137,BEN-VAN-77cef4f8-8,True,False,False
BEN-VAN-77cef4f8-9,CVD-0000358,75708500,76912138,BEN-VAN-77cef4f8-9,True,False,False
BEN-VAN-c4cc60be-1,CVD-0000359,75708501,76912139,BEN-VAN-ed886787-3,True,False,False
BEN-VAN-ed886787-3,CVD-0000359,75708501,76912223,BEN-VAN-ed886787-3,True,False,False
BEN-VAN-c986b20b-1,CVD-0000360,75708502,76912140,BEN-VAN-c986b20b-1,True,False,False
BEN-VAN-c986b20b-10,CVD-0000361,75708503,76912141,BEN-VAN-c986b20b-10,True,False,False
BEN-VAN-c986b20b-11,CVD-0000362,75708504,76912142,BEN-VAN-c986b20b-11,True,False,False
BEN-VAN-c986b20b-12,CVD-0000362,75708504,76912143,BEN-VAN-c986b20b-12,True,False,False
BEN-VAN-c986b20b-13,CVD-0000363,75708505,76912144,BEN-VAN-c986b20b-13,True,False,False
BEN-VAN-c986b20b-14,CVD-0000364,75708506,76912145,BEN-VAN-c986b20b-14,True,False,False
BEN-VAN-c986b20b-15,CVD-0000365,75708507,76912146,BEN-VAN-c986b20b-15,True,False,False
BEN-VAN-c986b20b-16,CVD-0000366,75708508,76912147,BEN-VAN-c986b20b-16,True,False,False
BEN-VAN-c986b20b-17,CVD-0000367,75708509,76912148,BEN-VAN-c986b20b-17,True,False,False
BEN-VAN-c986b20b-18,CVD-0000368,75708510,76912149,BEN-VAN-c986b20b-18,True,False,False
BEN-VAN-c986b20b-2,CVD-0000369,75708511,76912150,BEN-VAN-c986b20b-2,True,False,False
BEN-VAN-c986b20b-3,CVD-0000370,75708512,76912151,BEN-VAN-c986b20b-3,True,False,False
BEN-VAN-c986b20b-4,CVD-0000371,75708513,76912152,BEN-VAN-c986b20b-4,True,False,False
BEN-VAN-c986b20b-5,CVD-0000372,75708514,76912153,BEN-VAN-c986b20b-5,True,False,False
BEN-VAN-c986b20b-6,CVD-0000373,75708515,76912154,BEN-VAN-c986b20b-6,True,False,False
BEN-VAN-c986b20b-7,CVD-0000374,75708516,76912155,BEN-VAN-c986b20b-7,True,False,False
BEN-VAN-c986b20b-8,CVD-0000375,75708517,76912156,BEN-VAN-c986b20b-8,True,False,False
BEN-VAN-c986b20b-9,CVD-0000376,75708518,76912157,BEN-VAN-c986b20b-9,True,False,False
BEN-VAN-d2b455e2-1,CVD-0000377,75708519,76912158,BEN-VAN-d2b455e2-1,True,False,False
BEN-VAN-d2b455e2-10,CVD-0000378,75708520,76912159,BEN-VAN-d2b455e2-10,True,False,False
BEN-VAN-d2b455e2-11,CVD-0000379,75708521,76912160,BEN-VAN-d2b455e2-11,True,False,False
BEN-VAN-d2b455e2-12,CVD-0000380,75708522,76912161,BEN-VAN-d2b455e2-12,True,False,False
BEN-VAN-d2b455e2-13,CVD-0000381,75708523,76912162,BEN-VAN-d2b455e2-13,True,False,False
BEN-VAN-d2b455e2-14,CVD-0000382,75708524,76912163,BEN-VAN-d2b455e2-14,True,False,False
BEN-VAN-d2b455e2-15,CVD-0000383,75708525,76912164,BEN-VAN-d2b455e2-15,True,False,False
BEN-VAN-d2b455e2-17,CVD-0000383,75708525,76912166,BEN-VAN-d2b455e2-17,True,False,False
BEN-VAN-d2b455e2-16,CVD-0000384,75708526,76912165,BEN-VAN-d2b455e2-16,True,False,False
BEN-VAN-d2b455e2-18,CVD-0000385,75708527,76912167,BEN-VAN-d2b455e2-18,True,False,False
BEN-VAN-d2b455e2-19,CVD-0000386,75708528,76912168,BEN-VAN-d2b455e2-19,True,False,False
BEN-VAN-d2b455e2-2,CVD-0000387,75708529,76912169,BEN-VAN-d2b455e2-2,True,False,False
BEN-VAN-d2b455e2-20,CVD-0000388,75708530,76912170,BEN-VAN-d2b455e2-20,True,False,False
BEN-VAN-d2b455e2-21,CVD-0000389,75708531,76912171,BEN-VAN-d2b455e2-21,True,False,False
BEN-VAN-d2b455e2-22,CVD-0000390,75708532,76912172,BEN-VAN-d2b455e2-22,True,False,False
BEN-VAN-d2b455e2-23,CVD-0000390,75708532,76912173,BEN-VAN-d2b455e2-23,True,False,False
BEN-VAN-d2b455e2-3,CVD-0000391,75708533,76912174,BEN-VAN-d2b455e2-3,True,False,False
BEN-VAN-d2b455e2-4,CVD-0000392,75708534,76912175,BEN-VAN-d2b455e2-4,True,False,False
BEN-VAN-d2b455e2-5,CVD-0000393,75708535,76912176,BEN-VAN-d2b455e2-5,True,False,False
BEN-VAN-d2b455e2-6,CVD-0000394,75708536,76912177,BEN-VAN-d2b455e2-6,True,False,False
BEN-VAN-d2b455e2-7,CVD-0000395,75708537,76912178,BEN-VAN-d2b455e2-7,True,False,False
BEN-VAN-d2b455e2-8,CVD-0000396,75708538,76912179,BEN-VAN-d2b455e2-8,True,False,False
BEN-VAN-d2b455e2-9,CVD-0000397,75708539,76912180,BEN-VAN-d2b455e2-9,True,False,False
BEN-VAN-d8fd1356-1,CVD-0000398,75708540,76912181,BEN-VAN-d8fd1356-1,True,False,False
BEN-VAN-d8fd1356-10,CVD-0000399,75708541,76912182,BEN-VAN-d8fd1356-10,True,False,False
BEN-VAN-d8fd1356-11,CVD-0000400,75708542,76912183,BEN-VAN-d8fd1356-11,True,False,False
BEN-VAN-d8fd1356-12,CVD-0000401,75708543,76912184,BEN-VAN-d8fd1356-12,True,False,False
BEN-VAN-d8fd1356-13,CVD-0000402,75708544,76912185,BEN-VAN-d8fd1356-13,True,False,False
BEN-VAN-d8fd1356-14,CVD-0000403,75708545,76912186,BEN-VAN-d8fd1356-14,True,False,False
BEN-VAN-d8fd1356-15,CVD-0000404,75708546,76912187,BEN-VAN-d8fd1356-15,True,False,False
BEN-VAN-d8fd1356-16,CVD-0000405,75708547,76912188,BEN-VAN-d8fd1356-16,True,False,False
BEN-VAN-d8fd1356-17,CVD-0000406,75708548,76912189,BEN-VAN-d8fd1356-17,True,False,False
BEN-VAN-d8fd1356-18,CVD-0000407,75708549,76912190,BEN-VAN-d8fd1356-18,True,False,False
BEN-VAN-d8fd1356-19,CVD-0000408,75708550,76912191,BEN-VAN-d8fd1356-19,True,False,False
BEN-VAN-d8fd1356-2,CVD-0000409,75708551,76912192,BEN-VAN-d8fd1356-2,True,False,False
BEN-VAN-d8fd1356-20,CVD-0000410,75708552,76912193,BEN-VAN-d8fd1356-20,True,False,False
BEN-VAN-d8fd1356-21,CVD-0000411,75708553,76912194,BEN-VAN-d8fd1356-21,True,False,False
BEN-VAN-d8fd1356-22,CVD-0000412,75708554,76912195,BEN-VAN-d8fd1356-22,True,False,False
BEN-VAN-d8fd1356-23,CVD-0000413,75708555,76912196,BEN-VAN-d8fd1356-23,True,False,False
BEN-VAN-d8fd1356-24,CVD-0000414,75708556,76912197,BEN-VAN-d8fd1356-24,True,False,False
BEN-VAN-d8fd1356-25,CVD-0000415,75708557,76912198,BEN-VAN-d8fd1356-25,True,False,False
BEN-VAN-d8fd1356-26,CVD-0000416,75708558,76912199,BEN-VAN-d8fd1356-26,True,False,False
BEN-VAN-d8fd1356-27,CVD-0000417,75708559,76912200,BEN-VAN-d8fd1356-27,True,False,False
BEN-VAN-d8fd1356-28,CVD-0000418,75708560,76912201,BEN-VAN-d8fd1356-28,True,False,False
BEN-VAN-d8fd1356-29,CVD-0000419,75708561,76912202,BEN-VAN-d8fd1356-29,True,False,False
BEN-VAN-d8fd1356-3,CVD-0000420,75708562,76912203,BEN-VAN-d8fd1356-3,True,False,False
BEN-VAN-d8fd1356-4,CVD-0000421,75708563,76912204,BEN-VAN-d8fd1356-4,True,False,False
BEN-VAN-d8fd1356-5,CVD-0000422,75708564,76912205,BEN-VAN-d8fd1356-5,True,False,False
BEN-VAN-d8fd1356-6,CVD-0000423,75708565,76912206,BEN-VAN-d8fd1356-6,True,False,False
BEN-VAN-d8fd1356-7,CVD-0000424,75708566,76912207,BEN-VAN-d8fd1356-7,True,False,False
BEN-VAN-d8fd1356-8,CVD-0000425,75708567,76912208,BEN-VAN-d8fd1356-8,True,False,False
BEN-VAN-d8fd1356-9,CVD-0000426,75708568,76912209,BEN-VAN-d8fd1356-9,True,False,False
BEN-VAN-ed886787-1,CVD-0000427,75708569,76912210,BEN-VAN-ed886787-1,True,False,False
JOH-UNK-14e6adc5-5,CVD-0000427,75708569,76913506,BEN-VAN-ed886787-1,True,False,False
BEN-VAN-ed886787-10,CVD-0000428,75708570,76912211,BEN-VAN-ed886787-10,True,True,False
BEN-VAN-ed886787-11,CVD-0000429,75708571,76912212,BEN-VAN-ed886787-11,True,False,False
BEN-VAN-ed886787-12,CVD-0000430,75708572,76912213,BEN-VAN-ed886787-12,True,False,False
BEN-VAN-ed886787-13,CVD-0000431,75708573,76912214,BEN-VAN-ed886787-13,True,False,False
BEN-VAN-ed886787-14,CVD-0000432,75708574,76912215,BEN-VAN-ed886787-14,True,False,False
BEN-VAN-ed886787-15,CVD-0000433,75708575,76912216,BEN-VAN-ed886787-15,True,False,False
BEN-VAN-ed886787-16,CVD-0000434,75708576,76912217,BEN-VAN-ed886787-16,True,False,False
BEN-VAN-ed886787-17,CVD-0000435,75708577,76912218,BEN-VAN-ed886787-17,True,False,False
BEN-VAN-ed886787-18,CVD-0000436,75708578,76912219,BEN-VAN-ed886787-18,True,False,False
BEN-VAN-ed886787-19,CVD-0000437,75708579,76912220,BEN-VAN-ed886787-19,True,False,False
BEN-VAN-ed886787-2,CVD-0000438,75708580,76912221,BEN-VAN-ed886787-2,True,False,False
BEN-VAN-ed886787-20,CVD-0000439,75708581,76912222,BEN-VAN-ed886787-20,True,False,False
BEN-VAN-ed886787-4,CVD-0000440,75708582,76912224,BEN-VAN-ed886787-4,True,False,False
BEN-VAN-ed886787-5,CVD-0000441,75708583,76912225,BEN-VAN-ed886787-5,True,False,False
BEN-VAN-ed886787-6,CVD-0000442,75708584,76912226,BEN-VAN-ed886787-6,True,False,False
BEN-VAN-ed886787-7,CVD-0000443,75708585,76912227,BEN-VAN-ed886787-7,True,False,False
BEN-VAN-ed886787-8,CVD-0000444,75708586,76912228,BEN-VAN-ed886787-8,True,False,False
BEN-VAN-ed886787-9,CVD-0000445,75708587,76912229,BEN-VAN-ed886787-9,True,False,False
BER-UNK-c44c38d5-1,CVD-0000446,75708588,76912230,BER-UNK-c44c38d5-1,True,False,False
BER-UNK-c44c38d5-2,CVD-0000447,75708589,76912231,BER-UNK-c44c38d5-2,True,False,False
BER-UNK-c44c38d5-3,CVD-0000448,75708590,76912232,BER-UNK-c44c38d5-3,True,False,False
BET-COM-8a5969bb-1,CVD-0000449,75708591,76912233,MAK-UNK-0cb6a3ad-3,True,False,False
MAK-UNK-0cb6a3ad-3,CVD-0000449,75708591,76913834,MAK-UNK-0cb6a3ad-3,True,False,False
BET-COM-8a5969bb-2,CVD-0000450,75708592,76912234,BET-COM-8a5969bb-2,True,False,False
BOG-INS-01af3fef-1,CVD-0000451,75708593,76912235,BOG-INS-01af3fef-1,True,False,False
BOG-INS-0b2b845a-1,CVD-0000452,75708594,76912236,BOG-INS-0b2b845a-1,True,False,False
BOG-INS-15b226b5-1,CVD-0000453,75708595,76912237,BOG-INS-15b226b5-1,True,False,False
BOG-INS-16021dc0-1,CVD-0000454,75708596,76912238,BOG-INS-16021dc0-1,True,False,False
BOG-INS-177e97e6-1,CVD-0000455,75708597,76912239,BOG-INS-177e97e6-1,True,False,False
BOG-INS-29936cf2-1,CVD-0000456,75708598,76912240,BOG-INS-29936cf2-1,True,False,False
BOG-INS-699b5a3a-1,CVD-0000457,75708599,76912241,BOG-INS-699b5a3a-1,True,False,False
BOG-INS-6c21c533-1,CVD-0000458,75708600,76912242,BOG-INS-6c21c533-1,True,False,False
BOG-INS-84cddf90-1,CVD-0000459,75708601,76912243,BOG-INS-84cddf90-1,True,False,False
BOG-INS-8ebd826b-1,CVD-0000460,75708602,76912244,BOG-INS-8ebd826b-1,True,True,False
BOG-INS-bdba9cfb-1,CVD-0000461,75708603,76912245,BOG-INS-bdba9cfb-1,True,True,False
BOG-INS-d6bb07dc-1,CVD-0000462,75708604,76912246,BOG-INS-d6bb07dc-1,True,False,False
BOG-INS-da52c1c2-1,CVD-0000463,75708605,76912247,BOG-INS-da52c1c2-1,True,False,False
BRU-LEF-ae0885ba-1,CVD-0000464,75708606,76912248,DAR-DIA-fb20be43-4,True,True,False
DAR-DIA-fb20be43-4,CVD-0000464,75708606,76912623,DAR-DIA-fb20be43-4,True,True,False
PAU-UNI-52c0427f-1,CVD-0000464,75708606,76915019,DAR-DIA-fb20be43-4,True,True,False
BRU-LEF-cf996d6c-1,CVD-0000465,75708607,76912249,BRU-LEF-cf996d6c-1,True,True,True
CAL-AMP-9edebd8f-1,CVD-0000466,75708608,76912250,ELE-IMP-dfb36048-2,True,False,False
DUN-NEW-f8ce3686-10,CVD-0000466,75708608,76912907,ELE-IMP-dfb36048-2,True,False,False
ELE-IMP-dfb36048-2,CVD-0000466,75708608,76912932,ELE-IMP-dfb36048-2,True,False,False
