shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P23,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A24,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B24,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C24,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D24,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E24,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F24,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G24,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H24,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I24,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J24,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K24,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L24,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M24,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N24,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O24,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P24,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A01,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B01,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C01,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D01,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A02,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B02,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C02,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D02,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A03,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B03,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C03,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D03,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A04,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B04,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C04,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D04,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A05,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B05,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C05,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D05,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A06,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B06,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C06,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D06,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A07,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B07,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C07,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D07,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A08,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B08,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C08,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D08,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A09,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B09,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C09,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
JAN-GHE-bf4-10,Z4461624339,C16H16N4O,Achiral,280.324,83.74,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D09,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,3-({[1-(prop-2-enoyl)azetidin-3-yl]amino}methyl)-1H-indole-5-carbonitrile
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A10,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B10,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C10,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D10,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A11,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B11,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C11,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D11,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A12,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B12,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C12,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
JOH-UNI-a5c0a47e-1,Z286869270,C16H16ClNO2S,Racemic or presumed racemic or meso,321.821,92.1,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D12,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,"methyl 2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate"
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A13,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B13,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C13,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D13,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A14,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B14,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C14,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D14,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A15,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B15,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C15,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
DUN-NEW-f8c-24,Z4461624216,C19H25ClN4O2,Achiral,376.88,93.44,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D15,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,N-[2-(7-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}-1H-indol-3-yl)ethyl]acetamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A16,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B16,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C16,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
