Molecule Name,SMILES,Catalog,Supplier,Protease Assay (Screening): Target,Protease Assay (Screening): Concentration (uM),Protease Assay (Screening): FI 480/520 (ex/em) (RFU),Protease Assay (Screening): Activity (%),"Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0]","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Standard Deviation (±)","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Count","Mpro Protease Assay Dose-Response: IC50 (uM) [Target: Mpro, JIRA: 11919, Readout: FI]",Mpro Protease Assay Dose-Response: Target,Mpro Protease Assay Dose-Response: Dose-response Plot
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,0.79,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,0.79,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,0.79,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,Mpro,10,7441,19.8,20.4,3,3,3.11,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,Mpro,10,38581,23.6,20.4,3,3,3.11,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,Mpro,10,28371,17.8,20.4,3,3,3.11,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,Mpro,10,5575,24.4,20.4,3,3,3.11,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.11,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.05,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.05,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.05,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.05,Mpro, 
PCM-0009684,[H]N(C1=NC2=CC=CC=C2C(=O)O1)C1=CC=CC=C1,P00256,MayBridge,,,,,20.4,3,3,3.05,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,Mpro,10,16993,51.3,48.1,2.9,3,4.45,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,Mpro,10,69773,47.5,48.1,2.9,3,4.45,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,Mpro,10,59802,45.6,48.1,2.9,3,4.45,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,Mpro,10,6270,30,48.1,2.9,3,4.45,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,4.45,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,5.13,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,5.13,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,5.13,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,5.13,Mpro, 
PCM-0009549,S=C1SCN(CC2=CC=CN=C2)CN1CC1=CC=CN=C1,S14685,MayBridge,,,,,48.1,2.9,3,5.13,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,Mpro,10,10760,30.7,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,Mpro,10,66840,45.2,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,Mpro,10,74119,58.3,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,Mpro,10,6028,26.4,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0009510,[H]N(C(=O)C1=CC(OC)=CC=C1)C1=NN([H])C(SCC2=CC=C(Cl)C=C2)=N1,HTS10138,MayBridge,,,,,44.8,13.8,3,> 29.90,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,Mpro,10,15365,45.9,27.9,15.6,3,0.63,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,Mpro,10,33299,19.6,27.9,15.6,3,0.63,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,Mpro,10,28900,18.2,27.9,15.6,3,0.63,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,Mpro,10,6363,10,27.9,15.6,3,0.63,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.63,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.65,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.65,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.65,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.65,Mpro, 
PCM-0006367,[H]N(C1=CC=CC=C1SCC1=CC=CC(Cl)=C1F)S(=O)(=O)C1=C(Cl)SC(Cl)=C1,HTS02200,MayBridge,,,,,27.9,15.6,3,0.65,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,Mpro,10,8273,22.5,29.4,7.6,3,6.6,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,Mpro,10,44540,28.2,29.4,7.6,3,6.6,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,Mpro,10,50708,37.6,29.4,7.6,3,6.6,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,Mpro,10,8680,21,29.4,7.6,3,6.6,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,6.6,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,4.41,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,4.41,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,4.41,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,4.41,Mpro, 
PCM-0006323,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=CS1)C1=C(C)N=NS1,SPB01546,MayBridge,,,,,29.4,7.6,3,4.41,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,Mpro,10,6687,17.3,19.7,2.5,3,1.25,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,Mpro,10,36884,22.3,19.7,2.5,3,1.25,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,Mpro,10,30182,19.4,19.7,2.5,3,1.25,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,Mpro,10,5591,7.5,19.7,2.5,3,1.25,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.25,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.37,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.37,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.37,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.37,Mpro, 
PCM-0004708,COC1=CC=CC(\C=C2\N=C(OC2=O)C2=CC=CS2)=C1OC,S06426,MayBridge,,,,,19.7,2.5,3,1.37,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,Mpro,10,11268,32.4,37.5,6.1,3,23.71,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,Mpro,10,65621,44.3,37.5,6.1,3,23.71,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,Mpro,10,48630,35.7,37.5,6.1,3,23.71,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,Mpro,10,9718,33.4,37.5,6.1,3,23.71,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,23.71,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,6.15,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,6.15,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,6.15,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,6.15,Mpro, 
PCM-0004406,[O-][N+](=O)C1=CN=C(SC2=NN=C(N2C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=CC=CO2)S1,SPB07935,MayBridge,,,,,37.5,6.1,3,6.15,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,Mpro,10,5221,12.4,5.7,5.8,3,0.7,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,Mpro,10,10538,2.2,5.7,5.8,3,0.7,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,Mpro,10,11071,2.4,5.7,5.8,3,0.7,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,Mpro,10,5422,7.3,5.7,5.8,3,0.7,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.7,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.87,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.87,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.87,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.87,Mpro, 
PCM-0004252,CSC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)S1,SPB07211,MayBridge,,,,,5.7,5.8,3,0.87,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,16644,50.1,46.7,3.4,3,4.64,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,64454,43.4,46.7,3.4,3,4.64,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,60763,46.5,46.7,3.4,3,4.64,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,10549,25.2,46.7,3.4,3,4.64,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,50,309,10.6,46.7,3.4,3,4.64,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,50,267,7.9,46.7,3.4,3,2.89,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,343,17.2,46.7,3.4,3,2.89,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,Mpro,10,421,26.9,46.7,3.4,3,2.89,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,,,,,46.7,3.4,3,2.89,Mpro, 
PCM-0003700,[H]N(C(=O)N([H])C1=CC=CC=C1SC1=NC=C(S1)[N+]([O-])=O)C1=CC=CC(=C1)C(F)(F)F,SPB07181,MayBridge,,,,,46.7,3.4,3,2.89,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,Mpro,10,6574,16.9,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,Mpro,10,19553,9.1,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,Mpro,10,16889,7.6,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,Mpro,10,8571,14.5,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0003051,C(SC1=NCCS1)C1=CC=CC(CSC2=NCCS2)=N1,BTB14891,MayBridge,,,,,11.2,5,3,< 0.42,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,Mpro,10,1914,1.5,2.8,1.3,3,3.24,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,Mpro,10,13163,4.2,2.8,1.3,3,3.24,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,Mpro,10,11418,2.8,2.8,1.3,3,3.24,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,Mpro,10,8551,16.5,2.8,1.3,3,3.24,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.24,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.14,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.14,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.14,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.14,Mpro, 
PCM-0002130,[H]OC1=NC(O[H])=C2C(=C1)N([H])N=C2N([H])[H],JA00082,MayBridge,,,,,2.8,1.3,3,3.14,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,Mpro,10,8545,23.4,21.6,2.9,3,> 29.90,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,Mpro,10,37764,23,21.6,2.9,3,> 29.90,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,Mpro,10,28935,18.3,21.6,2.9,3,> 29.90,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,Mpro,10,13723,40.3,21.6,2.9,3,> 29.90,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,> 29.90,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,25.73,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,25.73,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,25.73,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,25.73,Mpro, 
PCM-0001796,[O-][N+](=O)C1=CN=C(SC2=NC=CC(=N2)C2=CC=CN=C2)S1,MWP00602,MayBridge,,,,,21.6,2.9,3,25.73,Mpro, 
