CID,SMILES,canonical_CID,inchikey,old_CID,short_inchikey
AAR-POS-f650c5f2-1,CS(=O)(=O)c1ccc(N2CCNCC2)cc1,AAR-POS-5507155c-1,KNQFDOLIXOOIGX-UHFFFAOYSA-N,AAR-POS-f650c5f2-1,KNQFDOLIXOOIGX
AAR-POS-f650c5f2-2,N#Cc1ncc[nH]1,AAR-POS-f650c5f2-2,QMQZIXCNLUPEIN-UHFFFAOYSA-N,AAR-POS-f650c5f2-2,QMQZIXCNLUPEIN
AAR-POS-f650c5f2-3,N#Cc1ncccn1,AAR-POS-f650c5f2-3,IIHQNAXFIODVDU-UHFFFAOYSA-N,AAR-POS-f650c5f2-3,IIHQNAXFIODVDU
AAR-POS-f650c5f2-4,COc1ccc(NC(=O)C2CCN(C(=O)CCl)CC2)cn1,AAR-POS-5507155c-2,BZYLHONXOLYOCV-UHFFFAOYSA-N,AAR-POS-f650c5f2-4,BZYLHONXOLYOCV
AAR-POS-fca48359-1,O=C(Nc1cc(NC(=O)c2ccccc2)cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1)c1ccccc1,AAR-POS-fca48359-1,GECIDPVOQAJYHU-UHFFFAOYSA-N,AAR-POS-fca48359-1,GECIDPVOQAJYHU
AAR-POS-fca48359-10,COCCN1C(=O)[C@@H]2C(Cc3c[nH]c4ccccc34)NC3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,FAR-UNI-736b943a-8,VKYRPVHFSWQZTP-CCQQUTMYSA-N,AAR-POS-fca48359-10,VKYRPVHFSWQZTP
AAR-POS-fca48359-11,Cc1ccc(N(C(=O)C2N3C(=O)CC3S(=O)(=O)C2(C)C)C(C(=O)NC2CCCCC2)c2ccc(O)cc2)cc1,FAR-UNI-9564ba6c-1,FHUWNMHGDNWYME-UHFFFAOYSA-N,AAR-POS-fca48359-11,FHUWNMHGDNWYME
AAR-POS-fca48359-12,N=C(N)NCCC[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O,FAR-UNI-9a76d7b5-1,XHGIWCXAACQYGK-RBUKOAKNSA-N,AAR-POS-fca48359-12,XHGIWCXAACQYGK
AAR-POS-fca48359-13,NC(=O)CCC1NC2(C(=O)Nc3c(Cl)cccc32)[C@@H]2C(=O)N(Cc3ccc4c(c3)OCO4)C(=O)[C@H]12,FAR-UNI-9a76d7b5-3,YTJJPPCYLZMJBK-PYFBROLUSA-N,AAR-POS-fca48359-13,YTJJPPCYLZMJBK
AAR-POS-fca48359-14,O=C1/C(=C\c2ccco2)CCC/C1=C\c1ccco1,GUZ-UNI-5a173832-2,KWHQMDCQGGHVJP-PJABCKPXSA-N,AAR-POS-fca48359-14,KWHQMDCQGGHVJP
AAR-POS-fca48359-15,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,KTA-UNK-96ef4e68-1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,AAR-POS-fca48359-15,PFTAWBLQPZVEMU
AAR-POS-fca48359-16,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,KTA-UNK-96ef4e68-2,WMBWREPUVVBILR-UHFFFAOYSA-N,AAR-POS-fca48359-16,WMBWREPUVVBILR
AAR-POS-fca48359-17,CC(C)=C1CC[C@@H](C)CC1=O,MAK-UNK-0cb6a3ad-9,NZGWDASTMWDZIW-MRVPVSSYSA-N,AAR-POS-fca48359-17,NZGWDASTMWDZIW
AAR-POS-fca48359-18,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C)c2c1,MAK-UNK-0d6072ac-19,UMFUSWPRRINICR-UHFFFAOYSA-N,AAR-POS-fca48359-18,UMFUSWPRRINICR
AAR-POS-fca48359-19,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,PUXBGTOOZJQSKH-UHFFFAOYSA-N,AAR-POS-fca48359-19,PUXBGTOOZJQSKH
AAR-POS-fca48359-2,O=C(/C=C/c1ccccc1)Nc1ccc(/C=C/C(=O)c2ccccc2)cc1,AAR-POS-fca48359-2,RJEAIGOXAQYCTD-HBKJEHTGSA-N,AAR-POS-fca48359-2,RJEAIGOXAQYCTD
AAR-POS-fca48359-20,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,PUXBGTOOZJQSKH-UHFFFAOYSA-N,AAR-POS-fca48359-20,PUXBGTOOZJQSKH
AAR-POS-fca48359-21,O=C(O)C1=CC(O)C(O)C(O)C1,NAA-THE-6df3c070-1,JXOHGGNKMLTUBP-UHFFFAOYSA-N,AAR-POS-fca48359-21,JXOHGGNKMLTUBP
AAR-POS-fca48359-22,CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,OLE-CAR-5b17bec5-13,GVKKJJOMQCNPGB-UHFFFAOYSA-N,AAR-POS-fca48359-22,GVKKJJOMQCNPGB
AAR-POS-fca48359-23,COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,PAF-PIO-d312ccf6-2,QUQPHWDTPGMPEX-SGHBVPQBSA-N,AAR-POS-fca48359-23,QUQPHWDTPGMPEX
AAR-POS-fca48359-3,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,DAV-UNI-bdcebb58-1,GBXSMTUPTTWBMN-UHFFFAOYSA-N,AAR-POS-fca48359-3,GBXSMTUPTTWBMN
AAR-POS-fca48359-4,COc1ccc(C(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)cc1,AAR-POS-fca48359-4,ZYULHYSNXYMUQH-UHFFFAOYSA-N,AAR-POS-fca48359-4,ZYULHYSNXYMUQH
AAR-POS-fca48359-5,CC(=O)N1CCC(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,AAR-POS-fca48359-5,HHJKEJFQKDPRIY-UHFFFAOYSA-N,AAR-POS-fca48359-5,HHJKEJFQKDPRIY
AAR-POS-fca48359-6,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C(c2ccccc2Cl)N1,FAR-UNI-736b943a-10,YKRANILUQAWNOP-BHWOMJMDSA-N,AAR-POS-fca48359-6,YKRANILUQAWNOP
AAR-POS-fca48359-7,O=C(O)[C@@H]1CCCN1C(=O)CC(CNC(=O)[C@@H]1CSCN1)c1ccc(Cl)cc1,FAR-UNI-736b943a-4,UASVFDLXUWCCMQ-FMYDAXTQSA-N,AAR-POS-fca48359-7,UASVFDLXUWCCMQ
AAR-POS-fca48359-8,O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc(Cl)cc3)N2C(=O)CN1CCCn1ccnc1,FAR-UNI-736b943a-5,POONDKLWNWJHGN-UHFFFAOYSA-N,AAR-POS-fca48359-8,POONDKLWNWJHGN
AAR-POS-fca48359-9,O=C1OC(N2C(=O)CC[C@H]2C(=O)Nc2cccc(Cl)c2)c2ccccc21,FAR-UNI-736b943a-7,DHAMRBMYBWDZAM-BUSXIPJBSA-N,AAR-POS-fca48359-9,DHAMRBMYBWDZAM
ABB-MCD-f549d731-1,O=C(Nc1cccc(Cl)c1)Nc1cncc(CC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)c1,ABB-MCD-f549d731-1,IQYMSYAMIYFVFE-UHFFFAOYSA-N,ABB-MCD-f54-1,IQYMSYAMIYFVFE
ABB-MCD-f8003a30-1,O=C(CCl)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,ABB-MCD-f8003a30-1,HMCXQMCKARMTQF-UHFFFAOYSA-N,ABB-MCD-f80-1,HMCXQMCKARMTQF
ABH-HOE-1cbf6cd9-1,N=C(N)NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C=O)CO,ABH-HOE-1cbf6cd9-1,HQEOIWAPKKQCHQ-UHFFFAOYSA-N,ABH-HOE-1cb-1,HQEOIWAPKKQCHQ
ABH-HOE-1cbf6cd9-2,N=C(N)NCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C=O)CO,ABH-HOE-1cbf6cd9-2,PSBNWSJKLKAYDF-UHFFFAOYSA-N,ABH-HOE-1cb-2,PSBNWSJKLKAYDF
ABH-HOE-1cbf6cd9-3,NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C=O)CO,ABH-HOE-1cbf6cd9-3,IREPTXYATQUHCD-UHFFFAOYSA-N,ABH-HOE-1cb-3,IREPTXYATQUHCD
ABH-HOE-1cbf6cd9-4,CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(C=O)CO,ABH-HOE-1cbf6cd9-4,WQKOKARMUSFKIT-UHFFFAOYSA-N,ABH-HOE-1cb-4,WQKOKARMUSFKIT
ABH-HOE-8c83008f-1,CC(=O)C=CC1(Cc2ccccc2)COC(Cn2cc3c(n2)CC(NC(=N)N)C3c2nc(Cc3ccccc3)co2)=N1,ABH-HOE-8c83008f-1,GMQQWPYTXKZNQL-UHFFFAOYSA-N,ABH-HOE-8c8-1,GMQQWPYTXKZNQL
ABH-UNI-d4faac8d-1,CC(=O)C=CC1(Cc2ccccc2)COC(Cn2cc3c(n2)CC(NC(=N)N)C3c2nc(Cc3ccccc3)co2)=N1,ABH-HOE-8c83008f-1,GMQQWPYTXKZNQL-UHFFFAOYSA-N,ABH-UNI-d4f-1,GMQQWPYTXKZNQL
ABH-UNI-fbfec4c4-1,CC(=O)/C=C/C1(Cc2ccccc2)COC(Cn2cc3c(n2)CC(NC(=N)N)C3c2nc(Cc3ccccc3)co2)=N1,ABH-HOE-8c83008f-1,GMQQWPYTXKZNQL-OUKQBFOZSA-N,ABH-UNI-fbf-1,GMQQWPYTXKZNQL
ADA-UNI-f8e79267-1,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-1,OHFRJUHGAXVAML-UHFFFAOYSA-N,ADA-UNI-f8e-1,OHFRJUHGAXVAML
ADA-UNI-f8e79267-10,CNCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-10,JHPGTTBRFBAHAX-UHFFFAOYSA-N,ADA-UNI-f8e-10,JHPGTTBRFBAHAX
ADA-UNI-f8e79267-11,CNCCC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-11,DVNDGOFJFANSKZ-UHFFFAOYSA-N,ADA-UNI-f8e-11,DVNDGOFJFANSKZ
ADA-UNI-f8e79267-12,CNCC1CC1(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-12,XSYOYDHCEUKLHI-UHFFFAOYSA-N,ADA-UNI-f8e-12,XSYOYDHCEUKLHI
ADA-UNI-f8e79267-2,CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-2,FZUTWGQMCFORPQ-UHFFFAOYSA-N,ADA-UNI-f8e-2,FZUTWGQMCFORPQ
ADA-UNI-f8e79267-3,CS(=O)(=O)NCC1CC1(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-3,WRLVRVTXFRKZEU-UHFFFAOYSA-N,ADA-UNI-f8e-3,WRLVRVTXFRKZEU
ADA-UNI-f8e79267-4,CNCCOC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-4,UBFHKJVLQCSHTA-UHFFFAOYSA-N,ADA-UNI-f8e-4,UBFHKJVLQCSHTA
ADA-UNI-f8e79267-5,CNCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-5,AMGHFKIRDXLNJU-UHFFFAOYSA-N,ADA-UNI-f8e-5,AMGHFKIRDXLNJU
ADA-UNI-f8e79267-6,CNCC1CC1(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-6,GNTXXWZIQWDVJI-UHFFFAOYSA-N,ADA-UNI-f8e-6,GNTXXWZIQWDVJI
ADA-UNI-f8e79267-7,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-7,RAWHEUJSCZOJMX-UHFFFAOYSA-N,ADA-UNI-f8e-7,RAWHEUJSCZOJMX
ADA-UNI-f8e79267-8,CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-8,YLLQIIVIYRYWPQ-UHFFFAOYSA-N,ADA-UNI-f8e-8,YLLQIIVIYRYWPQ
ADA-UNI-f8e79267-9,CS(=O)(=O)NCC1CC1(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e79267-9,UQEFNYBCSVUSNL-UHFFFAOYSA-N,ADA-UNI-f8e-9,UQEFNYBCSVUSNL
ADR-MCR-f276533c-1,CC(C)(C)OC(=O)Nc1cccn(C(c2cc(C(=O)C(=O)NCc3ccccc3)cc3[nH]cc(C=O)c23)C2CC2)c1=O,ADR-MCR-f276533c-1,XXMVUPUFDMCKDG-UHFFFAOYSA-N,ADR-MCR-f27-1,XXMVUPUFDMCKDG
AGN-NEW-051944a9-1,C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(C)c1cc(C)ccn1,AGN-NEW-051944a9-1,FUTFCKBRNAGCHV-UHFFFAOYSA-N,AGN-NEW-051-1,FUTFCKBRNAGCHV
AGN-NEW-051944a9-2,C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CN1CCOCC1)c1cc(C)ccn1,AGN-NEW-051944a9-2,ORFLZWQGUOLCTI-UHFFFAOYSA-N,AGN-NEW-051-2,ORFLZWQGUOLCTI
AGN-NEW-051944a9-3,C#Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(C)c1cc(C)ccn1,AGN-NEW-051944a9-3,WRJMFYADWGROCT-UHFFFAOYSA-N,AGN-NEW-051-3,WRJMFYADWGROCT
AGN-NEW-051944a9-4,C#Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CN1CCOCC1)c1cc(C)ccn1,AGN-NEW-051944a9-4,QLVGBCXZPFXSQX-UHFFFAOYSA-N,AGN-NEW-051-4,QLVGBCXZPFXSQX
AGN-NEW-5f02c22c-1,C=CC(=O)N1CC(CCN(C(=O)Nc2c(C)ncc(C)c2CCN2CCOCC2)c2cc(C)ccn2)C1,AGN-NEW-5f02c22c-1,LEJGQIXTKHNPKJ-UHFFFAOYSA-N,AGN-NEW-5f0-1,LEJGQIXTKHNPKJ
AGN-NEW-63f62ae9-1,C=CC(=O)NC1CN(c2cc(C)cc(Cl)c2)C(=O)N(c2cnccc2C)C1,AGN-NEW-63f62ae9-1,UZYLGHGUPASWQX-UHFFFAOYSA-N,AGN-NEW-63f-1,UZYLGHGUPASWQX
AGN-NEW-63f62ae9-2,C=CC(=O)NC1CN(c2cc(C)cc(F)c2)C(=O)N(c2cnccc2C)C1,AGN-NEW-63f62ae9-2,QVGYOHCONDVQQB-UHFFFAOYSA-N,AGN-NEW-63f-2,QVGYOHCONDVQQB
AGN-NEW-817c14da-1,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-fad6815c-2,TXDLSKRZVRBEKH-UHFFFAOYSA-N,AGN-NEW-817-1,TXDLSKRZVRBEKH
AGN-NEW-817c14da-2,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCCCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817c14da-2,FDBNZGOARRROOE-UHFFFAOYSA-N,AGN-NEW-817-2,FDBNZGOARRROOE
AGN-NEW-817c14da-3,C#Cc1ccnc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-fad6815c-1,DDWWAYNGHJGHJT-UHFFFAOYSA-N,AGN-NEW-817-3,DDWWAYNGHJGHJT
AGN-NEW-817c14da-4,C#Cc1cccc(CN(C(=O)Nc2cccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817c14da-4,HRNZKBDHXINSDV-UHFFFAOYSA-N,AGN-NEW-817-4,HRNZKBDHXINSDV
AGN-NEW-817c14da-5,C#Cc1cc(F)cc(CN(C(=O)Nc2cccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817c14da-5,UXGGNSGYAKDZRQ-UHFFFAOYSA-N,AGN-NEW-817-5,UXGGNSGYAKDZRQ
AGN-NEW-817c14da-6,C#Cc1cccc(CN(C(=O)Nc2c(C)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817c14da-6,DGEPRPAPTTYAIS-UHFFFAOYSA-N,AGN-NEW-817-6,DGEPRPAPTTYAIS
AGN-NEW-891393a6-1,COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1,AGN-NEW-891393a6-1,SQQGVRHLDXZSJR-UHFFFAOYSA-N,AGN-NEW-891-1,SQQGVRHLDXZSJR
AGN-NEW-891393a6-10,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ncccn2)c1,AGN-NEW-891393a6-10,SBOJDGXWCWBWFV-YRNVUSSQSA-N,AGN-NEW-891-10,SBOJDGXWCWBWFV
AGN-NEW-891393a6-11,COc1ccc(S(=O)(=O)/C=C/c2cccnc2)cc1-c1ncccn1,AGN-NEW-891393a6-11,WYDFKLMNSJLLSV-YRNVUSSQSA-N,AGN-NEW-891-11,WYDFKLMNSJLLSV
AGN-NEW-891393a6-2,O=C(Nc1cccnc1)Oc1cc(O)cc(Cl)c1,AGN-NEW-891393a6-2,DKUWCGWBKFXIHK-UHFFFAOYSA-N,AGN-NEW-891-2,DKUWCGWBKFXIHK
AGN-NEW-891393a6-3,O=S(=O)(Cc1cc(O)cc(Cl)c1)Nc1cccnc1,AGN-NEW-891393a6-3,WICVZVJNKAGWRL-UHFFFAOYSA-N,AGN-NEW-891-3,WICVZVJNKAGWRL
AGN-NEW-891393a6-4,COc1cc(Cl)cc(CS(=O)(=O)Nc2cccnc2)c1,AGN-NEW-891393a6-4,BQECRDJRVKQIED-UHFFFAOYSA-N,AGN-NEW-891-4,BQECRDJRVKQIED
AGN-NEW-891393a6-5,CC(C)c1cc(Cl)cc(S(=O)(=O)/C=C/c2cccnc2)c1,AGN-NEW-891393a6-5,CIUYXDAMNBELGZ-FNORWQNLSA-N,AGN-NEW-891-5,CIUYXDAMNBELGZ
AGN-NEW-891393a6-6,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2c(F)cccc2F)c1,AGN-NEW-891393a6-6,XNGUFAGBVIKPGB-PKNBQFBNSA-N,AGN-NEW-891-6,XNGUFAGBVIKPGB
AGN-NEW-891393a6-7,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccc(F)cc2F)c1,AGN-NEW-891393a6-7,DKXKEIIFCFRMLO-CSKARUKUSA-N,AGN-NEW-891-7,DKXKEIIFCFRMLO
AGN-NEW-891393a6-8,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccccc2F)c1,AGN-NEW-891393a6-8,AKFNGSMJMVKSJP-ZRDIBKRKSA-N,AGN-NEW-891-8,AKFNGSMJMVKSJP
AGN-NEW-891393a6-9,N#CCc1cccc(S(=O)(=O)/C=C/c2cccnc2)c1,AGN-NEW-891393a6-9,DKRXCNPCBZINTR-JXMROGBWSA-N,AGN-NEW-891-9,DKRXCNPCBZINTR
AGN-NEW-9315dc74-1,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)c1cccs1,AGN-NEW-95323f67-6,XMDBLEPWPUMJKM-SOFGYWHQSA-N,AGN-NEW-931-1,XMDBLEPWPUMJKM
AGN-NEW-9315dc74-2,COc1cnc(CS(=O)(=O)Nc2c(C)ccnc2F)cc1-c1cccs1,AGN-NEW-95323f67-3,ZBCYLWOEVZWDIK-UHFFFAOYSA-N,AGN-NEW-931-2,ZBCYLWOEVZWDIK
AGN-NEW-9315dc74-3,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C(C)C,AGN-NEW-95323f67-2,HGDBYKAEEPEKRK-VOTSOKGWSA-N,AGN-NEW-931-3,HGDBYKAEEPEKRK
AGN-NEW-9315dc74-4,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C1CCCC1,AGN-NEW-95323f67-5,XZCLBKRZDBSULF-CMDGGOBGSA-N,AGN-NEW-931-4,XZCLBKRZDBSULF
AGN-NEW-9315dc74-5,Cc1ccncc1NS(=O)(=O)/C=C/NC(=O)c1cccs1,AGN-NEW-95323f67-1,DSRDRAITQPREIH-SOFGYWHQSA-N,AGN-NEW-931-5,DSRDRAITQPREIH
AGN-NEW-9315dc74-6,COc1cc(-c2cccs2)cc(CS(=O)(=O)Nc2c(C)ccnc2F)n1,AGN-NEW-95323f67-4,OWAGQUNEXTXVBV-UHFFFAOYSA-N,AGN-NEW-931-6,OWAGQUNEXTXVBV
AGN-NEW-95323f67-1,Cc1ccncc1NS(=O)(=O)/C=C/NC(=O)c1cccs1,AGN-NEW-95323f67-1,DSRDRAITQPREIH-SOFGYWHQSA-N,AGN-NEW-953-1,DSRDRAITQPREIH
AGN-NEW-95323f67-2,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C(C)C,AGN-NEW-95323f67-2,HGDBYKAEEPEKRK-VOTSOKGWSA-N,AGN-NEW-953-2,HGDBYKAEEPEKRK
AGN-NEW-95323f67-3,COc1cnc(CS(=O)(=O)Nc2c(C)ccnc2F)cc1-c1cccs1,AGN-NEW-95323f67-3,ZBCYLWOEVZWDIK-UHFFFAOYSA-N,AGN-NEW-953-3,ZBCYLWOEVZWDIK
AGN-NEW-95323f67-4,COc1cc(-c2cccs2)cc(CS(=O)(=O)Nc2c(C)ccnc2F)n1,AGN-NEW-95323f67-4,OWAGQUNEXTXVBV-UHFFFAOYSA-N,AGN-NEW-953-4,OWAGQUNEXTXVBV
AGN-NEW-95323f67-5,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C1CCCC1,AGN-NEW-95323f67-5,XZCLBKRZDBSULF-CMDGGOBGSA-N,AGN-NEW-953-5,XZCLBKRZDBSULF
AGN-NEW-95323f67-6,Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)c1cccs1,AGN-NEW-95323f67-6,XMDBLEPWPUMJKM-SOFGYWHQSA-N,AGN-NEW-953-6,XMDBLEPWPUMJKM
AGN-NEW-9d245c51-1,C=Cc1ncc(C)c(CCNC(C)=O)c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,AGN-NEW-9d245c51-1,ZLLUAZNVVIZWOX-UHFFFAOYSA-N,AGN-NEW-9d2-1,ZLLUAZNVVIZWOX
AGN-NEW-9d245c51-2,C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CC1CCOCC1)c1cc(C)ccn1,AGN-NEW-9d245c51-2,RWITZIVETDOPKU-UHFFFAOYSA-N,AGN-NEW-9d2-2,RWITZIVETDOPKU
AGN-NEW-9d245c51-3,C=Cc1ncc(C)c(CCNC(C)=O)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,AGN-NEW-9d245c51-3,JEKVXNYLPGYKSJ-UHFFFAOYSA-N,AGN-NEW-9d2-3,JEKVXNYLPGYKSJ
AGN-NEW-9d245c51-4,C=Cc1ncc(C)c(CCNC(=O)CN2CCCCC2)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,AGN-NEW-9d245c51-4,ICBJPBZKASSOOI-UHFFFAOYSA-N,AGN-NEW-9d2-4,ICBJPBZKASSOOI
AGN-NEW-9d245c51-5,C=Cc1ncc(C)c(CCNC(=O)CN2CCOCC2)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,AGN-NEW-9d245c51-5,DKRZKMQCEAWQDF-UHFFFAOYSA-N,AGN-NEW-9d2-5,DKRZKMQCEAWQDF
AGN-NEW-c197b967-1,C#Cc1ccnc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(N(C)C)n2)n1,AGN-NEW-c197b967-1,PPCKLVBWMZQSDN-UHFFFAOYSA-N,AGN-NEW-c19-1,PPCKLVBWMZQSDN
AGN-NEW-c197b967-2,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2cc(N(C)C)ccn2)n1,AGN-NEW-c197b967-2,JBSGQYPPTFEJCQ-UHFFFAOYSA-N,AGN-NEW-c19-2,JBSGQYPPTFEJCQ
AGN-NEW-c7b24fe3-1,C=Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b24fe3-1,GUOIRNNZMNDEBJ-UHFFFAOYSA-N,AGN-NEW-c7b-1,GUOIRNNZMNDEBJ
AGN-NEW-c7b24fe3-2,C=Cc1ncccc1NC(=O)Cc1cccc(C)c1,AGN-NEW-c7b24fe3-2,FLMXBYKLHJXQCD-UHFFFAOYSA-N,AGN-NEW-c7b-2,FLMXBYKLHJXQCD
AGN-NEW-c7b24fe3-3,Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,AGN-NEW-c7b24fe3-3,ZXUOKZPVYRMXTD-UHFFFAOYSA-N,AGN-NEW-c7b-3,ZXUOKZPVYRMXTD
AGN-NEW-c7b24fe3-4,N#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b24fe3-4,VFJISYPLZHXPOB-UHFFFAOYSA-N,AGN-NEW-c7b-4,VFJISYPLZHXPOB
AGN-NEW-c7b24fe3-5,C#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b24fe3-5,HVUWKEGSZSLRRP-UHFFFAOYSA-N,AGN-NEW-c7b-5,HVUWKEGSZSLRRP
AGN-NEW-c7b24fe3-6,C#Cc1ncccc1NC(=O)Cc1cccc(C)c1,AGN-NEW-c7b24fe3-6,RLXHHGZDJXTGJN-UHFFFAOYSA-N,AGN-NEW-c7b-6,RLXHHGZDJXTGJN
AGN-NEW-cce853d0-1,C=CC(=O)Nc1c(C)cccc1CC(=O)Nc1cccnc1Cl,AGN-NEW-cce853d0-1,AOTHXCRJZGZCRI-UHFFFAOYSA-N,AGN-NEW-cce-1,AOTHXCRJZGZCRI
AGN-NEW-cce853d0-2,C=CC(=O)Nc1c(Cl)cccc1CC(=O)Nc1cccnc1C,AGN-NEW-cce853d0-2,LMPCKWCVLHYXPI-UHFFFAOYSA-N,AGN-NEW-cce-2,LMPCKWCVLHYXPI
AGN-NEW-cce853d0-3,C=CC(=O)Nc1c(C)ccc(C)c1CC(=O)Nc1cccnc1Cl,AGN-NEW-cce853d0-3,WEAWSXZEOXABJS-UHFFFAOYSA-N,AGN-NEW-cce-3,WEAWSXZEOXABJS
AGN-NEW-fad6815c-1,C#Cc1ccnc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-fad6815c-1,DDWWAYNGHJGHJT-UHFFFAOYSA-N,AGN-NEW-fad-1,DDWWAYNGHJGHJT
AGN-NEW-fad6815c-2,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-fad6815c-2,TXDLSKRZVRBEKH-UHFFFAOYSA-N,AGN-NEW-fad-2,TXDLSKRZVRBEKH
